NAME,female,state,county,tract,population,period
"Census Tract 625, Cook County, Illinois",0.4010416666666667,17,31,62500,1728.0,2005-2009
"Census Tract 626, Cook County, Illinois",0.48944157672454247,17,31,62600,2131.0,2005-2009
"Census Tract 627, Cook County, Illinois",0.48613678373382624,17,31,62700,2705.0,2005-2009
"Census Tract 628, Cook County, Illinois",0.4089356858281161,17,31,62800,3514.0,2005-2009
"Census Tract 629, Cook County, Illinois",0.4849295089936801,17,31,62900,4114.0,2005-2009
"Census Tract 630, Cook County, Illinois",0.5468079737572547,17,31,63000,3963.0,2005-2009
"Census Tract 631, Cook County, Illinois",0.49141630901287553,17,31,63100,2330.0,2005-2009
"Census Tract 632, Cook County, Illinois",0.5503264004858054,17,31,63200,6587.0,2005-2009
"Census Tract 633, Cook County, Illinois",0.593090437448414,17,31,63300,8481.0,2005-2009
"Census Tract 634, Cook County, Illinois",0.5817471937530503,17,31,63400,2049.0,2005-2009
"Census Tract 701, Cook County, Illinois",0.5570138470800723,17,31,70100,8305.0,2005-2009
"Census Tract 702, Cook County, Illinois",0.4612684883429431,17,31,70200,3989.0,2005-2009
"Census Tract 703, Cook County, Illinois",0.5095430884904569,17,31,70300,3458.0,2005-2009
"Census Tract 704, Cook County, Illinois",0.47510917030567684,17,31,70400,3435.0,2005-2009
"Census Tract 705, Cook County, Illinois",0.47368421052631576,17,31,70500,3382.0,2005-2009
"Census Tract 706, Cook County, Illinois",0.5139207337045529,17,31,70600,3053.0,2005-2009
"Census Tract 707, Cook County, Illinois",0.4714232349645125,17,31,70700,2677.0,2005-2009
"Census Tract 708, Cook County, Illinois",0.611878453038674,17,31,70800,1448.0,2005-2009
"Census Tract 709, Cook County, Illinois",0.5021949078138718,17,31,70900,2278.0,2005-2009
"Census Tract 710, Cook County, Illinois",0.6286799620132953,17,31,71000,6318.0,2005-2009
"Census Tract 711, Cook County, Illinois",0.5340608465608465,17,31,71100,3024.0,2005-2009
"Census Tract 712, Cook County, Illinois",0.6009389671361502,17,31,71200,2130.0,2005-2009
"Census Tract 713, Cook County, Illinois",0.5398587285570131,17,31,71300,3964.0,2005-2009
"Census Tract 714, Cook County, Illinois",0.516185647425897,17,31,71400,5128.0,2005-2009
"Census Tract 715, Cook County, Illinois",0.48982988165680474,17,31,71500,5408.0,2005-2009
"Census Tract 716, Cook County, Illinois",0.5291666666666667,17,31,71600,2160.0,2005-2009
"Census Tract 717, Cook County, Illinois",0.4490016189962223,17,31,71700,1853.0,2005-2009
"Census Tract 718, Cook County, Illinois",0.4773452456924059,17,31,71800,3134.0,2005-2009
"Census Tract 719, Cook County, Illinois",0.49018458833870493,17,31,71900,3413.0,2005-2009
"Census Tract 720, Cook County, Illinois",0.5026014568158168,17,31,72000,961.0,2005-2009
"Census Tract 801, Cook County, Illinois",0.6123604594725772,17,31,80100,6181.0,2005-2009
"Census Tract 802, Cook County, Illinois",0.5541217549719144,17,31,80200,6587.0,2005-2009
"Census Tract 803, Cook County, Illinois",0.4891140331968097,17,31,80300,4639.0,2005-2009
"Census Tract 804, Cook County, Illinois",0.4964866492672154,17,31,80400,4981.0,2005-2009
"Census Tract 805, Cook County, Illinois",0.5728835136855506,17,31,80500,1571.0,2005-2009
"Census Tract 806, Cook County, Illinois",0.5,17,31,80600,22.0,2005-2009
"Census Tract 807, Cook County, Illinois",0.5809669992325402,17,31,80700,1303.0,2005-2009
"Census Tract 808, Cook County, Illinois",0.3500931098696462,17,31,80800,537.0,2005-2009
"Census Tract 809, Cook County, Illinois",0.6938502673796791,17,31,80900,748.0,2005-2009
"Census Tract 810, Cook County, Illinois",0.5042624644794627,17,31,81000,7742.0,2005-2009
"Census Tract 811, Cook County, Illinois",0.4807413843035042,17,31,81100,3453.0,2005-2009
"Census Tract 812, Cook County, Illinois",0.5716438149766461,17,31,81200,6637.0,2005-2009
"Census Tract 813, Cook County, Illinois",0.577365491651206,17,31,81300,5390.0,2005-2009
"Census Tract 814, Cook County, Illinois",0.5317964247338087,17,31,81400,10237.0,2005-2009
"Census Tract 815, Cook County, Illinois",0.5688324620363455,17,31,81500,4017.0,2005-2009
"Census Tract 816, Cook County, Illinois",0.5186557290288436,17,31,81600,3779.0,2005-2009
"Census Tract 817, Cook County, Illinois",0.5032529659395331,17,31,81700,2613.0,2005-2009
"Census Tract 818, Cook County, Illinois",0.5112999457602604,17,31,81800,5531.0,2005-2009
"Census Tract 819, Cook County, Illinois",0.5969529085872576,17,31,81900,1444.0,2005-2009
"Census Tract 901, Cook County, Illinois",0.5089704664642561,17,31,90100,3623.0,2005-2009
"Census Tract 902, Cook County, Illinois",0.5215437073775574,17,31,90200,6452.0,2005-2009
"Census Tract 903, Cook County, Illinois",0.5475609756097561,17,31,90300,1640.0,2005-2009
"Census Tract 1001, Cook County, Illinois",0.5247178508981084,17,31,100100,6291.0,2005-2009
"Census Tract 1002, Cook County, Illinois",0.5103692463328275,17,31,100200,7908.0,2005-2009
"Census Tract 1003, Cook County, Illinois",0.5477825464949928,17,31,100300,6990.0,2005-2009
"Census Tract 1004, Cook County, Illinois",0.5603053435114503,17,31,100400,3275.0,2005-2009
"Census Tract 1005, Cook County, Illinois",0.5218795888399412,17,31,100500,6810.0,2005-2009
"Census Tract 1006, Cook County, Illinois",0.5336304700162074,17,31,100600,4936.0,2005-2009
"Census Tract 1007, Cook County, Illinois",0.5285451197053407,17,31,100700,4887.0,2005-2009
"Census Tract 1101, Cook County, Illinois",0.5324675324675324,17,31,110100,5621.0,2005-2009
"Census Tract 1102, Cook County, Illinois",0.5539592382225192,17,31,110200,2993.0,2005-2009
"Census Tract 1103, Cook County, Illinois",0.4868348370465844,17,31,110300,5431.0,2005-2009
"Census Tract 1104, Cook County, Illinois",0.5124131082423039,17,31,110400,5035.0,2005-2009
"Census Tract 1105, Cook County, Illinois",0.5135635018495684,17,31,110500,9732.0,2005-2009
"Census Tract 1201, Cook County, Illinois",0.511719560257208,17,31,120100,4821.0,2005-2009
"Census Tract 1202, Cook County, Illinois",0.505459890802184,17,31,120200,4762.0,2005-2009
"Census Tract 1203, Cook County, Illinois",0.5109798576404665,17,31,120300,6603.0,2005-2009
"Census Tract 1204, Cook County, Illinois",0.47777488952430464,17,31,120400,3847.0,2005-2009
"Census Tract 1301, Cook County, Illinois",0.5450584274113686,17,31,130100,5049.0,2005-2009
"Census Tract 1302, Cook County, Illinois",0.5499103407053197,17,31,130200,1673.0,2005-2009
"Census Tract 1303, Cook County, Illinois",0.4871163319439181,17,31,130300,5278.0,2005-2009
"Census Tract 1304, Cook County, Illinois",0.5709779179810726,17,31,130400,317.0,2005-2009
"Census Tract 1305, Cook County, Illinois",0.5031736872475476,17,31,130500,6932.0,2005-2009
"Census Tract 1401, Cook County, Illinois",0.44054131874460123,17,31,140100,3473.0,2005-2009
"Census Tract 1402, Cook County, Illinois",0.5407370682531812,17,31,140200,6051.0,2005-2009
"Census Tract 1403, Cook County, Illinois",0.48525174921114006,17,31,140300,7289.0,2005-2009
"Census Tract 1404, Cook County, Illinois",0.4867456288776086,17,31,140400,7092.0,2005-2009
"Census Tract 1405, Cook County, Illinois",0.4082056608673072,17,31,140500,3851.0,2005-2009
"Census Tract 1406, Cook County, Illinois",0.5299952763344355,17,31,140600,8468.0,2005-2009
"Census Tract 1407, Cook County, Illinois",0.46190318667989855,17,31,140700,9069.0,2005-2009
"Census Tract 1408, Cook County, Illinois",0.5001357957631722,17,31,140800,7364.0,2005-2009
"Census Tract 1501, Cook County, Illinois",0.5034364261168385,17,31,150100,582.0,2005-2009
"Census Tract 1502, Cook County, Illinois",0.4816457255481646,17,31,150200,8118.0,2005-2009
"Census Tract 1503, Cook County, Illinois",0.4929378531073446,17,31,150300,6372.0,2005-2009
"Census Tract 1504, Cook County, Illinois",0.5293148880105402,17,31,150400,9108.0,2005-2009
"Census Tract 1505, Cook County, Illinois",0.5761875385564467,17,31,150500,9726.0,2005-2009
"Census Tract 1506, Cook County, Illinois",0.4615178331992491,17,31,150600,3729.0,2005-2009
"Census Tract 1507, Cook County, Illinois",0.4624547968517337,17,31,150700,4701.0,2005-2009
"Census Tract 1508, Cook County, Illinois",0.5380228136882129,17,31,150800,5786.0,2005-2009
"Census Tract 1509, Cook County, Illinois",0.4222873900293255,17,31,150900,2046.0,2005-2009
"Census Tract 1510, Cook County, Illinois",0.4944875970934603,17,31,151000,7982.0,2005-2009
"Census Tract 1511, Cook County, Illinois",0.5116029222174474,17,31,151100,4654.0,2005-2009
"Census Tract 1512, Cook County, Illinois",0.4956472900870542,17,31,151200,3561.0,2005-2009
"Census Tract 1601, Cook County, Illinois",0.5221507004922378,17,31,160100,2641.0,2005-2009
"Census Tract 1602, Cook County, Illinois",0.4696969696969697,17,31,160200,3828.0,2005-2009
"Census Tract 1603, Cook County, Illinois",0.46812793558488036,17,31,160300,4471.0,2005-2009
"Census Tract 1604, Cook County, Illinois",0.5245133381398702,17,31,160400,5548.0,2005-2009
"Census Tract 1605, Cook County, Illinois",0.4668831168831169,17,31,160500,9240.0,2005-2009
"Census Tract 1606, Cook County, Illinois",0.5183323477232407,17,31,160600,6764.0,2005-2009
"Census Tract 1607, Cook County, Illinois",0.48633115874495186,17,31,160700,6438.0,2005-2009
"Census Tract 8036.03, Cook County, Illinois",0.4689528648038386,17,31,803603,7086.0,2005-2009
"Census Tract 8036.04, Cook County, Illinois",0.5616875153298995,17,31,803604,4077.0,2005-2009
"Census Tract 8036.05, Cook County, Illinois",0.5719562647754137,17,31,803605,6768.0,2005-2009
"Census Tract 8036.06, Cook County, Illinois",0.5057259444517572,17,31,803606,7597.0,2005-2009
"Census Tract 8036.07, Cook County, Illinois",0.49596153846153845,17,31,803607,5200.0,2005-2009
"Census Tract 8036.08, Cook County, Illinois",0.49101796407185627,17,31,803608,7181.0,2005-2009
"Census Tract 8036.09, Cook County, Illinois",0.43693508627773214,17,31,803609,9736.0,2005-2009
"Census Tract 8036.10, Cook County, Illinois",0.5126729688998493,17,31,803610,7299.0,2005-2009
"Census Tract 8037, Cook County, Illinois",0.522834274952919,17,31,803700,8496.0,2005-2009
"Census Tract 8038, Cook County, Illinois",0.493573264781491,17,31,803800,4668.0,2005-2009
"Census Tract 8039.01, Cook County, Illinois",0.5204538668259182,17,31,803901,3349.0,2005-2009
"Census Tract 8039.02, Cook County, Illinois",0.5432692307692307,17,31,803902,3744.0,2005-2009
"Census Tract 8040, Cook County, Illinois",0.5301018149623727,17,31,804000,4518.0,2005-2009
"Census Tract 8041.02, Cook County, Illinois",0.48620412536833646,17,31,804102,7466.0,2005-2009
"Census Tract 8041.04, Cook County, Illinois",0.5134712324004868,17,31,804104,5753.0,2005-2009
"Census Tract 8041.05, Cook County, Illinois",0.5186739404112464,17,31,804105,4766.0,2005-2009
"Census Tract 8041.06, Cook County, Illinois",0.50941438102298,17,31,804106,6745.0,2005-2009
"Census Tract 8041.07, Cook County, Illinois",0.4883757461514295,17,31,804107,6366.0,2005-2009
"Census Tract 8042.01, Cook County, Illinois",0.5171927846674182,17,31,804201,7096.0,2005-2009
"Census Tract 8042.02, Cook County, Illinois",0.503871049625587,17,31,804202,7879.0,2005-2009
"Census Tract 8043.04, Cook County, Illinois",0.5067280971186193,17,31,804304,13674.0,2005-2009
"Census Tract 8043.05, Cook County, Illinois",0.4957328941458302,17,31,804305,6679.0,2005-2009
"Census Tract 8043.06, Cook County, Illinois",0.4968489530392356,17,31,804306,4919.0,2005-2009
"Census Tract 8043.07, Cook County, Illinois",0.49359054138145614,17,31,804307,8035.0,2005-2009
"Census Tract 8044.01, Cook County, Illinois",0.5493716337522442,17,31,804401,8355.0,2005-2009
"Census Tract 8044.02, Cook County, Illinois",0.5028571428571429,17,31,804402,10150.0,2005-2009
"Census Tract 8045.01, Cook County, Illinois",0.5083150520133041,17,31,804501,14131.0,2005-2009
"Census Tract 8045.03, Cook County, Illinois",0.4720604633874365,17,31,804503,8071.0,2005-2009
"Census Tract 8045.04, Cook County, Illinois",0.4935048713464901,17,31,804504,8006.0,2005-2009
"Census Tract 8045.05, Cook County, Illinois",0.5285668688158315,17,31,804505,3133.0,2005-2009
"Census Tract 8046.03, Cook County, Illinois",0.458894472361809,17,31,804603,4975.0,2005-2009
"Census Tract 8046.04, Cook County, Illinois",0.5451775583105695,17,31,804604,9518.0,2005-2009
"Census Tract 8046.05, Cook County, Illinois",0.5367249110870573,17,31,804605,6467.0,2005-2009
"Census Tract 8046.06, Cook County, Illinois",0.4877695759154726,17,31,804606,6909.0,2005-2009
"Census Tract 8046.07, Cook County, Illinois",0.5559655596555966,17,31,804607,7317.0,2005-2009
"Census Tract 8047.01, Cook County, Illinois",0.5442627780232729,17,31,804701,6789.0,2005-2009
"Census Tract 8047.05, Cook County, Illinois",0.5101897399859452,17,31,804705,4269.0,2005-2009
"Census Tract 8047.06, Cook County, Illinois",0.5089219330855018,17,31,804706,2690.0,2005-2009
"Census Tract 8047.07, Cook County, Illinois",0.46491334383711064,17,31,804707,8251.0,2005-2009
"Census Tract 8047.08, Cook County, Illinois",0.5012501488272414,17,31,804708,8399.0,2005-2009
"Census Tract 8047.09, Cook County, Illinois",0.49961763956156,17,31,804709,7846.0,2005-2009
"Census Tract 8047.10, Cook County, Illinois",0.4950980392156863,17,31,804710,4692.0,2005-2009
"Census Tract 8047.11, Cook County, Illinois",0.4988528821336392,17,31,804711,6974.0,2005-2009
"Census Tract 8047.12, Cook County, Illinois",0.47391705069124423,17,31,804712,5425.0,2005-2009
"Census Tract 8048.03, Cook County, Illinois",0.5402947062033837,17,31,804803,5497.0,2005-2009
"Census Tract 8048.04, Cook County, Illinois",0.5458555133079848,17,31,804804,6575.0,2005-2009
"Census Tract 8048.05, Cook County, Illinois",0.4995552920249037,17,31,804805,6746.0,2005-2009
"Census Tract 8048.06, Cook County, Illinois",0.49522102747909197,17,31,804806,3348.0,2005-2009
"Census Tract 8048.07, Cook County, Illinois",0.4886128364389234,17,31,804807,4830.0,2005-2009
"Census Tract 8048.08, Cook County, Illinois",0.45649432534678436,17,31,804808,2379.0,2005-2009
"Census Tract 8048.09, Cook County, Illinois",0.5122305643012836,17,31,804809,4129.0,2005-2009
"Census Tract 8048.10, Cook County, Illinois",0.5187362233651727,17,31,804810,6805.0,2005-2009
"Census Tract 8049.01, Cook County, Illinois",0.5483088123767632,17,31,804901,6593.0,2005-2009
"Census Tract 8049.02, Cook County, Illinois",0.4960514233241506,17,31,804902,5445.0,2005-2009
"Census Tract 8050.01, Cook County, Illinois",0.5118076427651352,17,31,805001,4658.0,2005-2009
"Census Tract 8050.02, Cook County, Illinois",0.46756152125279643,17,31,805002,6258.0,2005-2009
"Census Tract 8051.05, Cook County, Illinois",0.49342825848849947,17,31,805105,7304.0,2005-2009
"Census Tract 8051.06, Cook County, Illinois",0.4706973293768546,17,31,805106,2696.0,2005-2009
"Census Tract 8051.07, Cook County, Illinois",0.4280845262440354,17,31,805107,5868.0,2005-2009
"Census Tract 8051.08, Cook County, Illinois",0.40808642985758714,17,31,805108,6109.0,2005-2009
"Census Tract 8051.09, Cook County, Illinois",0.5175195942830798,17,31,805109,4338.0,2005-2009
"Census Tract 8051.10, Cook County, Illinois",0.5789942145082332,17,31,805110,4494.0,2005-2009
"Census Tract 8051.11, Cook County, Illinois",0.4706887486855941,17,31,805111,7608.0,2005-2009
"Census Tract 8051.12, Cook County, Illinois",0.5257611241217799,17,31,805112,3416.0,2005-2009
"Census Tract 8052.01, Cook County, Illinois",0.5118881118881119,17,31,805201,3575.0,2005-2009
"Census Tract 8052.02, Cook County, Illinois",0.5202774813233725,17,31,805202,3748.0,2005-2009
"Census Tract 8053.01, Cook County, Illinois",0.49671641791044774,17,31,805301,3350.0,2005-2009
"Census Tract 8053.02, Cook County, Illinois",0.5178671133445003,17,31,805302,3582.0,2005-2009
"Census Tract 8054.01, Cook County, Illinois",0.5031199445343194,17,31,805401,4327.0,2005-2009
"Census Tract 8054.02, Cook County, Illinois",0.5175421209117939,17,31,805402,5045.0,2005-2009
"Census Tract 8055.01, Cook County, Illinois",0.4593041812958825,17,31,805501,3133.0,2005-2009
"Census Tract 8055.02, Cook County, Illinois",0.49930536260072245,17,31,805502,3599.0,2005-2009
"Census Tract 8056, Cook County, Illinois",0.5038167938931297,17,31,805600,4585.0,2005-2009
"Census Tract 8057.01, Cook County, Illinois",0.5242133031844733,17,31,805701,5307.0,2005-2009
"Census Tract 8057.02, Cook County, Illinois",0.4747533372025537,17,31,805702,1723.0,2005-2009
"Census Tract 8058.01, Cook County, Illinois",0.48548590660496427,17,31,805801,2377.0,2005-2009
"Census Tract 8058.02, Cook County, Illinois",0.5112135820582687,17,31,805802,4771.0,2005-2009
"Census Tract 8059.01, Cook County, Illinois",0.5366185679281241,17,31,805901,3673.0,2005-2009
"Census Tract 8059.02, Cook County, Illinois",0.5178656503096712,17,31,805902,6297.0,2005-2009
"Census Tract 8060.01, Cook County, Illinois",0.5542669584245077,17,31,806001,4570.0,2005-2009
"Census Tract 8060.02, Cook County, Illinois",0.5131034482758621,17,31,806002,7250.0,2005-2009
"Census Tract 8060.03, Cook County, Illinois",0.5097643946075343,17,31,806003,7937.0,2005-2009
"Census Tract 8060.04, Cook County, Illinois",0.5307360474521434,17,31,806004,7418.0,2005-2009
"Census Tract 8061.01, Cook County, Illinois",0.5338329764453962,17,31,806101,9340.0,2005-2009
"Census Tract 8061.02, Cook County, Illinois",0.5040522875816994,17,31,806102,3825.0,2005-2009
"Census Tract 8062, Cook County, Illinois",0.5706786651668542,17,31,806200,8001.0,2005-2009
"Census Tract 8063, Cook County, Illinois",0.4918955425484016,17,31,806300,4442.0,2005-2009
"Census Tract 8064, Cook County, Illinois",0.4921052631578947,17,31,806400,2280.0,2005-2009
"Census Tract 8065.01, Cook County, Illinois",0.5022455089820359,17,31,806501,2672.0,2005-2009
"Census Tract 8065.02, Cook County, Illinois",0.4966313763233879,17,31,806502,4156.0,2005-2009
